2026-01-18 14:10:47,750 | INFO     | Ejecutando comando: generate
2026-01-18 14:14:36,953 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=1,563,165 | LGD=0.74 | PD_prob=0.68 | RW_disc=1.50 | DPD=804 | Book=528,629.09 (provided) | Price_neto=80,266.54 | Price/EAD=0.051 | Price/Book=0.152 | fire_sale=True (thr=0.85)
2026-01-18 14:14:37,036 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.47 | PD_prob=0.58 | RW_disc=1.50 | DPD=474 | Book=18,503,393.00 (provided) | Price_neto=4,769,529.57 | Price/EAD=0.101 | Price/Book=0.258 | fire_sale=True (thr=0.85)
2026-01-18 14:14:37,107 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.48 | PD_prob=0.61 | RW_disc=1.50 | DPD=504 | Book=18,503,393.00 (provided) | Price_neto=4,596,711.01 | Price/EAD=0.097 | Price/Book=0.248 | fire_sale=True (thr=0.85)
2026-01-18 14:14:37,132 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=1,563,165 | LGD=0.78 | PD_prob=0.71 | RW_disc=1.50 | DPD=864 | Book=528,629.09 (provided) | Price_neto=66,699.98 | Price/EAD=0.043 | Price/Book=0.126 | fire_sale=True (thr=0.85)
2026-01-18 14:14:37,135 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=399,312 | LGD=0.47 | PD_prob=0.48 | RW_disc=1.00 | DPD=370 | Book=253,043.85 (provided) | Price_neto=72,547.15 | Price/EAD=0.182 | Price/Book=0.287 | fire_sale=True (thr=0.85)
2026-01-18 14:14:37,215 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=1,563,165 | LGD=0.82 | PD_prob=0.74 | RW_disc=1.50 | DPD=924 | Book=528,629.09 (provided) | Price_neto=55,758.31 | Price/EAD=0.036 | Price/Book=0.105 | fire_sale=True (thr=0.85)
2026-01-18 14:14:37,267 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=1,563,165 | LGD=0.84 | PD_prob=0.75 | RW_disc=1.50 | DPD=954 | Book=528,629.09 (provided) | Price_neto=51,279.03 | Price/EAD=0.033 | Price/Book=0.097 | fire_sale=True (thr=0.85)
2026-01-18 14:14:37,269 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=399,312 | LGD=0.51 | PD_prob=0.50 | RW_disc=1.00 | DPD=430 | Book=253,043.85 (provided) | Price_neto=66,565.74 | Price/EAD=0.167 | Price/Book=0.263 | fire_sale=True (thr=0.85)
2026-01-18 14:14:37,462 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.52 | PD_prob=0.66 | RW_disc=1.50 | DPD=594 | Book=18,503,393.00 (provided) | Price_neto=4,179,650.80 | Price/EAD=0.088 | Price/Book=0.226 | fire_sale=True (thr=0.85)
2026-01-18 14:14:37,516 | INFO     | 🔄 Micro VecNormalize cargado: C:\Users\josef\OneDrive - Universidad de Oviedo\Escritorio\optimizador_cartera_std\optimizador_cartera_std\models\vecnormalize_loan.pkl
2026-01-18 14:14:37,740 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,742,010 | LGD=0.42 | PD_prob=0.40 | RW_disc=1.50 | DPD=210 | Book=22,756,211.93 (provided) | Price_neto=6,408,491.59 | Price/EAD=0.154 | Price/Book=0.282 | fire_sale=True (thr=0.85)
2026-01-18 14:14:37,769 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,742,010 | LGD=0.44 | PD_prob=0.42 | RW_disc=1.50 | DPD=240 | Book=22,756,211.93 (provided) | Price_neto=6,144,349.04 | Price/EAD=0.147 | Price/Book=0.270 | fire_sale=True (thr=0.85)
2026-01-18 14:14:37,796 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,742,010 | LGD=0.45 | PD_prob=0.44 | RW_disc=1.50 | DPD=270 | Book=22,756,211.93 (provided) | Price_neto=5,887,330.08 | Price/EAD=0.141 | Price/Book=0.259 | fire_sale=True (thr=0.85)
2026-01-18 14:14:37,850 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,742,010 | LGD=0.47 | PD_prob=0.46 | RW_disc=1.50 | DPD=300 | Book=22,756,211.93 (provided) | Price_neto=5,632,710.17 | Price/EAD=0.135 | Price/Book=0.248 | fire_sale=True (thr=0.85)
2026-01-18 14:14:38,038 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,742,010 | LGD=0.49 | PD_prob=0.50 | RW_disc=1.50 | DPD=360 | Book=22,756,211.93 (provided) | Price_neto=5,285,696.05 | Price/EAD=0.127 | Price/Book=0.232 | fire_sale=True (thr=0.85)
2026-01-18 14:14:38,039 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.42 | PD_prob=0.49 | RW_disc=1.50 | DPD=324 | Book=18,503,393.00 (provided) | Price_neto=5,576,791.67 | Price/EAD=0.118 | Price/Book=0.301 | fire_sale=True (thr=0.85)
2026-01-18 14:14:38,129 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,742,010 | LGD=0.51 | PD_prob=0.53 | RW_disc=1.50 | DPD=420 | Book=22,756,211.93 (provided) | Price_neto=4,965,318.47 | Price/EAD=0.119 | Price/Book=0.218 | fire_sale=True (thr=0.85)
2026-01-18 14:14:38,153 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=337,257 | LGD=0.59 | PD_prob=0.50 | RW_disc=1.00 | DPD=311 | Book=188,731.52 (provided) | Price_neto=45,390.22 | Price/EAD=0.135 | Price/Book=0.241 | fire_sale=True (thr=0.85)
2026-01-18 14:14:38,154 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,742,010 | LGD=0.52 | PD_prob=0.55 | RW_disc=1.50 | DPD=450 | Book=22,756,211.93 (provided) | Price_neto=4,787,536.82 | Price/EAD=0.115 | Price/Book=0.210 | fire_sale=True (thr=0.85)
2026-01-18 14:14:38,237 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,742,010 | LGD=0.55 | PD_prob=0.58 | RW_disc=1.50 | DPD=510 | Book=22,756,211.93 (provided) | Price_neto=4,460,714.25 | Price/EAD=0.107 | Price/Book=0.196 | fire_sale=True (thr=0.85)
2026-01-18 14:14:38,297 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,742,010 | LGD=0.56 | PD_prob=0.59 | RW_disc=1.50 | DPD=540 | Book=22,756,211.93 (provided) | Price_neto=4,332,438.03 | Price/EAD=0.104 | Price/Book=0.190 | fire_sale=True (thr=0.85)
2026-01-18 14:14:38,325 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,742,010 | LGD=0.56 | PD_prob=0.60 | RW_disc=1.50 | DPD=570 | Book=22,756,211.93 (provided) | Price_neto=4,237,879.17 | Price/EAD=0.102 | Price/Book=0.186 | fire_sale=True (thr=0.85)
2026-01-18 14:14:38,402 | INFO     | 🔄 Micro VecNormalize cargado: C:\Users\josef\OneDrive - Universidad de Oviedo\Escritorio\optimizador_cartera_std\optimizador_cartera_std\models\vecnormalize_loan.pkl
2026-01-18 14:14:38,427 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.40 | PD_prob=0.46 | RW_disc=1.50 | DPD=264 | Book=18,503,393.00 (provided) | Price_neto=5,850,151.86 | Price/EAD=0.123 | Price/Book=0.316 | fire_sale=True (thr=0.85)
2026-01-18 14:14:38,562 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.42 | PD_prob=0.47 | RW_disc=1.50 | DPD=324 | Book=18,503,393.00 (provided) | Price_neto=5,586,167.11 | Price/EAD=0.118 | Price/Book=0.302 | fire_sale=True (thr=0.85)
2026-01-18 14:14:38,622 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.44 | PD_prob=0.51 | RW_disc=1.50 | DPD=384 | Book=18,503,393.00 (provided) | Price_neto=5,263,013.80 | Price/EAD=0.111 | Price/Book=0.284 | fire_sale=True (thr=0.85)
2026-01-18 14:14:38,647 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.45 | PD_prob=0.53 | RW_disc=1.50 | DPD=414 | Book=18,503,393.00 (provided) | Price_neto=5,082,277.09 | Price/EAD=0.107 | Price/Book=0.275 | fire_sale=True (thr=0.85)
2026-01-18 14:14:38,680 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.47 | PD_prob=0.54 | RW_disc=1.50 | DPD=444 | Book=18,503,393.00 (provided) | Price_neto=4,879,381.99 | Price/EAD=0.103 | Price/Book=0.264 | fire_sale=True (thr=0.85)
2026-01-18 14:14:38,731 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.47 | PD_prob=0.56 | RW_disc=1.50 | DPD=474 | Book=18,503,393.00 (provided) | Price_neto=4,768,460.69 | Price/EAD=0.101 | Price/Book=0.258 | fire_sale=True (thr=0.85)
2026-01-18 14:14:38,789 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.47 | PD_prob=0.58 | RW_disc=1.50 | DPD=504 | Book=18,503,393.00 (provided) | Price_neto=4,721,160.99 | Price/EAD=0.100 | Price/Book=0.255 | fire_sale=True (thr=0.85)
2026-01-18 14:14:38,791 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,742,010 | LGD=0.42 | PD_prob=0.40 | RW_disc=1.50 | DPD=210 | Book=22,756,211.93 (provided) | Price_neto=6,445,387.47 | Price/EAD=0.154 | Price/Book=0.283 | fire_sale=True (thr=0.85)
2026-01-18 14:14:38,965 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.49 | PD_prob=0.62 | RW_disc=1.50 | DPD=594 | Book=18,503,393.00 (provided) | Price_neto=4,479,079.71 | Price/EAD=0.095 | Price/Book=0.242 | fire_sale=True (thr=0.85)
2026-01-18 14:14:38,967 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,113,892 | LGD=0.57 | PD_prob=0.66 | RW_disc=1.50 | DPD=643 | Book=10,708,149.93 (provided) | Price_neto=3,135,607.97 | Price/EAD=0.076 | Price/Book=0.293 | fire_sale=True (thr=0.85)
2026-01-18 14:14:39,042 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.50 | PD_prob=0.65 | RW_disc=1.50 | DPD=624 | Book=18,503,393.00 (provided) | Price_neto=4,316,673.18 | Price/EAD=0.091 | Price/Book=0.233 | fire_sale=True (thr=0.85)
2026-01-18 14:14:39,069 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=337,257 | LGD=0.58 | PD_prob=0.52 | RW_disc=1.00 | DPD=341 | Book=188,731.52 (provided) | Price_neto=45,297.59 | Price/EAD=0.134 | Price/Book=0.240 | fire_sale=True (thr=0.85)
2026-01-18 14:14:39,189 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.53 | PD_prob=0.70 | RW_disc=1.50 | DPD=714 | Book=18,503,393.00 (provided) | Price_neto=3,970,901.60 | Price/EAD=0.084 | Price/Book=0.215 | fire_sale=True (thr=0.85)
2026-01-18 14:14:39,192 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,113,892 | LGD=0.60 | PD_prob=0.72 | RW_disc=1.50 | DPD=733 | Book=10,708,149.93 (provided) | Price_neto=2,828,774.56 | Price/EAD=0.069 | Price/Book=0.264 | fire_sale=True (thr=0.85)
2026-01-18 14:14:39,215 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=337,257 | LGD=0.61 | PD_prob=0.56 | RW_disc=1.00 | DPD=431 | Book=188,731.52 (provided) | Price_neto=41,012.38 | Price/EAD=0.122 | Price/Book=0.217 | fire_sale=True (thr=0.85)
2026-01-18 14:14:39,218 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=31,730,361 | LGD=0.80 | PD_prob=0.73 | RW_disc=1.50 | DPD=639 | Book=9,962,353.55 (provided) | Price_neto=1,250,305.03 | Price/EAD=0.039 | Price/Book=0.126 | fire_sale=True (thr=0.85)
2026-01-18 14:14:39,294 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.54 | PD_prob=0.72 | RW_disc=1.50 | DPD=744 | Book=18,503,393.00 (provided) | Price_neto=3,834,366.57 | Price/EAD=0.081 | Price/Book=0.207 | fire_sale=True (thr=0.85)
2026-01-18 14:14:39,365 | INFO     | 🔄 Micro VecNormalize cargado: C:\Users\josef\OneDrive - Universidad de Oviedo\Escritorio\optimizador_cartera_std\optimizador_cartera_std\models\vecnormalize_loan.pkl
2026-01-18 14:14:39,383 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=211,611 | LGD=0.40 | PD_prob=0.37 | RW_disc=1.00 | DPD=120 | Book=137,817.46 (provided) | Price_neto=48,993.09 | Price/EAD=0.232 | Price/Book=0.355 | fire_sale=True (thr=0.85)
2026-01-18 14:14:39,385 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=399,312 | LGD=0.40 | PD_prob=0.37 | RW_disc=1.00 | DPD=160 | Book=253,043.85 (provided) | Price_neto=90,699.60 | Price/EAD=0.227 | Price/Book=0.358 | fire_sale=True (thr=0.85)
2026-01-18 14:14:39,723 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.41 | PD_prob=0.49 | RW_disc=1.50 | DPD=324 | Book=18,503,393.00 (provided) | Price_neto=5,611,709.20 | Price/EAD=0.118 | Price/Book=0.303 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,028 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.43 | PD_prob=0.53 | RW_disc=1.50 | DPD=384 | Book=18,503,393.00 (provided) | Price_neto=5,331,543.94 | Price/EAD=0.113 | Price/Book=0.288 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,128 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=337,257 | LGD=0.61 | PD_prob=0.52 | RW_disc=1.00 | DPD=371 | Book=188,731.52 (provided) | Price_neto=42,125.70 | Price/EAD=0.125 | Price/Book=0.223 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,260 | INFO     | 🔄 Micro VecNormalize cargado: C:\Users\josef\OneDrive - Universidad de Oviedo\Escritorio\optimizador_cartera_std\optimizador_cartera_std\models\vecnormalize_loan.pkl
2026-01-18 14:14:40,304 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.40 | PD_prob=0.46 | RW_disc=1.50 | DPD=264 | Book=18,503,393.00 (provided) | Price_neto=5,850,151.86 | Price/EAD=0.123 | Price/Book=0.316 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,357 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.40 | PD_prob=0.49 | RW_disc=1.50 | DPD=324 | Book=18,503,393.00 (provided) | Price_neto=5,669,198.44 | Price/EAD=0.120 | Price/Book=0.306 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,416 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.41 | PD_prob=0.51 | RW_disc=1.50 | DPD=354 | Book=18,503,393.00 (provided) | Price_neto=5,523,411.07 | Price/EAD=0.117 | Price/Book=0.299 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,441 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.42 | PD_prob=0.52 | RW_disc=1.50 | DPD=384 | Book=18,503,393.00 (provided) | Price_neto=5,387,991.98 | Price/EAD=0.114 | Price/Book=0.291 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,503 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.43 | PD_prob=0.53 | RW_disc=1.50 | DPD=414 | Book=18,503,393.00 (provided) | Price_neto=5,274,996.84 | Price/EAD=0.111 | Price/Book=0.285 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,526 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.43 | PD_prob=0.55 | RW_disc=1.50 | DPD=444 | Book=18,503,393.00 (provided) | Price_neto=5,181,422.78 | Price/EAD=0.109 | Price/Book=0.280 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,611 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=337,257 | LGD=0.53 | PD_prob=0.46 | RW_disc=1.00 | DPD=221 | Book=188,731.52 (provided) | Price_neto=53,747.09 | Price/EAD=0.159 | Price/Book=0.285 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,613 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=234,346 | LGD=0.42 | PD_prob=0.42 | RW_disc=1.00 | DPD=180 | Book=150,266.78 (provided) | Price_neto=49,871.26 | Price/EAD=0.213 | Price/Book=0.332 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,693 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.44 | PD_prob=0.57 | RW_disc=1.50 | DPD=474 | Book=18,503,393.00 (provided) | Price_neto=5,035,377.60 | Price/EAD=0.106 | Price/Book=0.272 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,696 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,742,010 | LGD=0.41 | PD_prob=0.38 | RW_disc=1.50 | DPD=180 | Book=22,756,211.93 (provided) | Price_neto=6,600,053.31 | Price/EAD=0.158 | Price/Book=0.290 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,721 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=337,257 | LGD=0.55 | PD_prob=0.47 | RW_disc=1.00 | DPD=251 | Book=188,731.52 (provided) | Price_neto=50,888.30 | Price/EAD=0.151 | Price/Book=0.270 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,746 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.45 | PD_prob=0.58 | RW_disc=1.50 | DPD=504 | Book=18,503,393.00 (provided) | Price_neto=4,947,287.70 | Price/EAD=0.104 | Price/Book=0.267 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,747 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,742,010 | LGD=0.42 | PD_prob=0.40 | RW_disc=1.50 | DPD=210 | Book=22,756,211.93 (provided) | Price_neto=6,425,741.65 | Price/EAD=0.154 | Price/Book=0.282 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,774 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.45 | PD_prob=0.60 | RW_disc=1.50 | DPD=534 | Book=18,503,393.00 (provided) | Price_neto=4,878,305.89 | Price/EAD=0.103 | Price/Book=0.264 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,802 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=337,257 | LGD=0.55 | PD_prob=0.50 | RW_disc=1.00 | DPD=281 | Book=188,731.52 (provided) | Price_neto=50,052.22 | Price/EAD=0.148 | Price/Book=0.265 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,804 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=234,346 | LGD=0.42 | PD_prob=0.44 | RW_disc=1.00 | DPD=210 | Book=150,266.78 (provided) | Price_neto=48,992.94 | Price/EAD=0.209 | Price/Book=0.326 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,887 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.46 | PD_prob=0.64 | RW_disc=1.50 | DPD=594 | Book=18,503,393.00 (provided) | Price_neto=4,696,284.53 | Price/EAD=0.099 | Price/Book=0.254 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,948 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=337,257 | LGD=0.58 | PD_prob=0.55 | RW_disc=1.00 | DPD=371 | Book=188,731.52 (provided) | Price_neto=45,337.62 | Price/EAD=0.134 | Price/Book=0.240 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,950 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=234,346 | LGD=0.45 | PD_prob=0.50 | RW_disc=1.00 | DPD=300 | Book=150,266.78 (provided) | Price_neto=44,304.45 | Price/EAD=0.189 | Price/Book=0.295 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,976 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.47 | PD_prob=0.66 | RW_disc=1.50 | DPD=654 | Book=18,503,393.00 (provided) | Price_neto=4,509,401.90 | Price/EAD=0.095 | Price/Book=0.244 | fire_sale=True (thr=0.85)
2026-01-18 14:14:40,978 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,742,010 | LGD=0.45 | PD_prob=0.44 | RW_disc=1.50 | DPD=300 | Book=22,756,211.93 (provided) | Price_neto=5,931,568.71 | Price/EAD=0.142 | Price/Book=0.261 | fire_sale=True (thr=0.85)
2026-01-18 14:14:41,023 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.48 | PD_prob=0.67 | RW_disc=1.50 | DPD=684 | Book=18,503,393.00 (provided) | Price_neto=4,402,852.97 | Price/EAD=0.093 | Price/Book=0.238 | fire_sale=True (thr=0.85)
2026-01-18 14:14:41,052 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.50 | PD_prob=0.69 | RW_disc=1.50 | DPD=714 | Book=18,503,393.00 (provided) | Price_neto=4,255,109.35 | Price/EAD=0.090 | Price/Book=0.230 | fire_sale=True (thr=0.85)
2026-01-18 14:14:41,104 | INFO     | 🔄 Micro VecNormalize cargado: C:\Users\josef\OneDrive - Universidad de Oviedo\Escritorio\optimizador_cartera_std\optimizador_cartera_std\models\vecnormalize_loan.pkl
2026-01-18 14:14:41,123 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.40 | PD_prob=0.46 | RW_disc=1.50 | DPD=264 | Book=18,503,393.00 (provided) | Price_neto=5,850,151.86 | Price/EAD=0.123 | Price/Book=0.316 | fire_sale=True (thr=0.85)
2026-01-18 14:14:41,226 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=337,257 | LGD=0.55 | PD_prob=0.45 | RW_disc=1.00 | DPD=221 | Book=188,731.52 (provided) | Price_neto=51,774.59 | Price/EAD=0.154 | Price/Book=0.274 | fire_sale=True (thr=0.85)
2026-01-18 14:14:41,228 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=211,611 | LGD=0.42 | PD_prob=0.39 | RW_disc=1.00 | DPD=180 | Book=137,817.46 (provided) | Price_neto=45,393.63 | Price/EAD=0.215 | Price/Book=0.329 | fire_sale=True (thr=0.85)
2026-01-18 14:14:41,285 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.42 | PD_prob=0.48 | RW_disc=1.50 | DPD=324 | Book=18,503,393.00 (provided) | Price_neto=5,576,783.67 | Price/EAD=0.118 | Price/Book=0.301 | fire_sale=True (thr=0.85)
2026-01-18 14:14:41,287 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,742,010 | LGD=0.41 | PD_prob=0.38 | RW_disc=1.50 | DPD=180 | Book=22,756,211.93 (provided) | Price_neto=6,628,252.20 | Price/EAD=0.159 | Price/Book=0.291 | fire_sale=True (thr=0.85)
2026-01-18 14:14:41,317 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.43 | PD_prob=0.48 | RW_disc=1.50 | DPD=354 | Book=18,503,393.00 (provided) | Price_neto=5,433,514.43 | Price/EAD=0.115 | Price/Book=0.294 | fire_sale=True (thr=0.85)
2026-01-18 14:14:41,396 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.45 | PD_prob=0.50 | RW_disc=1.50 | DPD=414 | Book=18,503,393.00 (provided) | Price_neto=5,102,033.67 | Price/EAD=0.108 | Price/Book=0.276 | fire_sale=True (thr=0.85)
2026-01-18 14:14:41,398 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,742,010 | LGD=0.43 | PD_prob=0.40 | RW_disc=1.50 | DPD=240 | Book=22,756,211.93 (provided) | Price_neto=6,275,244.31 | Price/EAD=0.150 | Price/Book=0.276 | fire_sale=True (thr=0.85)
2026-01-18 14:14:41,602 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.46 | PD_prob=0.55 | RW_disc=1.50 | DPD=504 | Book=18,503,393.00 (provided) | Price_neto=4,893,760.03 | Price/EAD=0.103 | Price/Book=0.264 | fire_sale=True (thr=0.85)
2026-01-18 14:14:41,638 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=337,257 | LGD=0.61 | PD_prob=0.55 | RW_disc=1.00 | DPD=371 | Book=188,731.52 (provided) | Price_neto=41,673.72 | Price/EAD=0.124 | Price/Book=0.221 | fire_sale=True (thr=0.85)
2026-01-18 14:14:41,641 | INFO     | 🪙 Simulación precio NPL → seg=MORTGAGE | EAD=211,611 | LGD=0.49 | PD_prob=0.46 | RW_disc=1.00 | DPD=330 | Book=137,817.46 (provided) | Price_neto=37,832.19 | Price/EAD=0.179 | Price/Book=0.275 | fire_sale=True (thr=0.85)
2026-01-18 14:14:41,703 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.48 | PD_prob=0.57 | RW_disc=1.50 | DPD=564 | Book=18,503,393.00 (provided) | Price_neto=4,649,428.35 | Price/EAD=0.098 | Price/Book=0.251 | fire_sale=True (thr=0.85)
2026-01-18 14:14:41,706 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=41,742,010 | LGD=0.46 | PD_prob=0.47 | RW_disc=1.50 | DPD=390 | Book=22,756,211.93 (provided) | Price_neto=5,644,585.11 | Price/EAD=0.135 | Price/Book=0.248 | fire_sale=True (thr=0.85)
2026-01-18 14:14:41,731 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.48 | PD_prob=0.59 | RW_disc=1.50 | DPD=594 | Book=18,503,393.00 (provided) | Price_neto=4,591,242.65 | Price/EAD=0.097 | Price/Book=0.248 | fire_sale=True (thr=0.85)
2026-01-18 14:14:41,870 | INFO     | 🪙 Simulación precio NPL → seg=CORPORATE | EAD=47,389,393 | LGD=0.51 | PD_prob=0.62 | RW_disc=1.50 | DPD=654 | Book=18,503,393.00 (provided) | Price_neto=4,239,445.54 | Price/EAD=0.089 | Price/Book=0.229 | fire_sale=True (thr=0.85)
2026-01-18 14:14:42,014 | INFO     | 🔄 Micro VecNormalize cargado: C:\Users\josef\OneDrive - Universidad de Oviedo\Escritorio\optimizador_cartera_std\optimizador_cartera_std\models\vecnormalize_loan.pkl
