loan_id,rating,EAD,PD,LGD,RW,book_value,DPD,Accion_final,Reason_Code,Convergencia_Caso,Accion_micro,Accion_macro,Macro_Assignment,EVA_pre,EVA_post,capital_release_cf,capital_release_realized,plazo_optimo,tasa_nueva,quita,acceptance_score,precio_optimo,recovery_sale,pnl_realized,sale_insulting_flag,sale_within_loss_cap,sale_meets_recovery_min,sale_executable,sale_loss_pct,sale_mandate,sale_mandate_reason,valor_referencia,recovery_rate,case_status,next_step,next_step_reason,review_due_days,required_data_flags,override_reason
L000194,CCC,16140784,0.450000,0.510767,1.500000,9012286.278508,90,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-2597414.940239,0.000000,2542173.480000,2542173.480000,,,,43.678349,1938983.271193,0.120129,-7073303.007315,False,True,True,True,0.879871,False,,9012286.278508,0.120129,NORMAL,,,,,
L000195,BB,14135951,0.510000,0.400000,1.500000,4983601.984131,477,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-2233480.258000,0.000000,2226412.282500,2226412.282500,,,,43.333333,1652142.588637,0.116875,-3331459.395494,False,True,True,True,0.883125,True,"TIER2_CAPITAL_PRESSURE(score=3.57|AGE=16m,RECOVERY=11.7%)",4983601.984131,0.116875,NORMAL,,,,,
L000196,B,1541171,0.430000,0.499696,1.500000,754395.658795,102,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-267292.447053,0.000000,242734.432500,242734.432500,,,,43.498158,187740.229894,0.121817,-566655.428900,False,True,True,True,0.878183,False,,754395.658795,0.121817,NORMAL,,,,,
L000197,BB,9979282,0.460000,0.400000,1.500000,3629984.936032,204,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-1576726.556000,0.000000,1571736.915000,1571736.915000,,,,46.540669,1127310.717933,0.112965,-2502674.218099,False,True,True,True,0.887035,False,,3629984.936032,0.112965,NORMAL,,,,,
L000198,BB,16315353,0.510000,0.400000,1.500000,5994869.064790,493,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-2577825.774000,0.000000,2569668.097500,2569668.097500,,,,43.333333,1902985.822539,0.116638,-4091883.242251,False,True,True,True,0.883362,True,"TIER2_CAPITAL_PRESSURE(score=3.61|AGE=16m,RECOVERY=11.7%)",5994869.064790,0.116638,NORMAL,,,,,
L000199,BBB,9599959,0.390000,0.400000,1.500000,4258793.208490,108,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-1737592.579000,0.000000,1511993.542500,1511993.542500,,,,50.298460,1314483.739103,0.136926,-2944309.469387,False,True,True,True,0.863074,False,,4258793.208490,0.136926,NORMAL,,,,,
L000200,BBB,639996,0.390000,0.400000,1.500000,349083.465084,107,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-109439.316000,0.000000,100799.370000,100799.370000,,,,43.958093,99614.627476,0.155649,-249468.837608,False,True,True,True,0.844351,False,,349083.465084,0.155649,NORMAL,,,,,
L000201,BBB,292055,0.440000,0.400000,1.000000,152165.359880,216,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-38259.205000,0.000000,30665.775000,30665.775000,,,,43.333333,62865.101022,0.215251,-89300.258858,False,True,True,True,0.784749,False,,152165.359880,0.215251,NORMAL,,,,,
L000202,A,5419613,0.370000,0.400000,1.500000,2981244.641983,130,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-991789.179000,0.000000,853589.047500,853589.047500,,,,49.371485,891481.409168,0.164492,-2089763.232815,False,True,True,True,0.835508,False,,2981244.641983,0.164492,NORMAL,,,,,
L000203,B,11015168,0.430000,0.500783,1.500000,4730728.870801,107,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-2023138.002957,0.000000,1734888.960000,1734888.960000,,,,43.333333,1174792.178952,0.106652,-3555936.691849,False,True,True,True,0.893348,False,,4730728.870801,0.106652,NORMAL,,,,,
L000204,BBB,7577001,0.390000,0.400000,1.500000,3089077.721037,170,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-1409322.186000,0.000000,1193377.657500,1193377.657500,,,,45.104651,1006633.165496,0.132854,-2082444.555541,False,True,True,True,0.867146,False,,3089077.721037,0.132854,NORMAL,,,,,
L000205,BB,6709710,0.410000,0.400000,1.500000,3964466.555715,106,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-1160779.830000,0.000000,1056779.325000,1056779.325000,,,,48.442710,1070020.285495,0.159473,-2894446.270220,False,True,True,True,0.840527,False,,3964466.555715,0.159473,NORMAL,,,,,
L000206,B,23469577,0.430000,0.528275,1.500000,9902556.939617,90,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-4449339.812891,0.000000,3696458.377500,3696458.377500,,,,45.534348,2393156.886690,0.101968,-7509400.052927,False,True,True,True,0.898032,False,,9902556.939617,0.101968,NORMAL,,,,,
L000207,B,2039840,0.430000,0.529941,1.500000,789220.218305,116,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-367043.493150,0.000000,321274.800000,321274.800000,,,,43.333333,193549.120298,0.094884,-595671.098007,False,True,True,True,0.905116,False,,789220.218305,0.094884,NORMAL,,,,,
L000208,BBB,26883967,0.490000,0.400000,1.500000,9270979.843269,548,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-4462738.522000,0.000000,4234224.802500,4234224.802500,,,,43.333333,3203508.195230,0.119161,-6067471.648039,False,True,True,True,0.880839,True,"TIER1_SEVERE(score=3.73|AGE=18m,RECOVERY=11.9%)",9270979.843269,0.119161,NORMAL,,,,,
L000209,BB,8070373,0.410000,0.400000,1.500000,3643634.760207,155,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-1396174.529000,0.000000,1271083.747500,1271083.747500,,,,47.589881,1049299.597155,0.130019,-2594335.163053,False,True,True,True,0.869981,False,,3643634.760207,0.130019,NORMAL,,,,,
L000210,CCC,331876,0.500000,0.593173,1.500000,106546.979173,254,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-54525.004505,0.000000,52270.470000,52270.470000,,,,43.333333,24165.069999,0.072814,-82381.909173,False,True,True,True,0.927186,True,"TIER2_CAPITAL_PRESSURE(score=3.17|AGE=8m,RECOVERY=7.3%)",106546.979173,0.072814,NORMAL,,,,,
L000211,BB,2764215,0.410000,0.400000,1.500000,1206679.781687,145,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-464388.120000,0.000000,435363.862500,435363.862500,,,,46.403864,342939.338117,0.124064,-863740.443570,False,True,True,True,0.875936,False,,1206679.781687,0.124064,NORMAL,,,,,
L000212,B,27033109,0.430000,0.412954,1.500000,11625542.323996,121,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-4454653.556432,0.000000,4257714.667500,4257714.667500,,,,43.333333,3362468.679212,0.124383,-8263073.644784,False,True,True,True,0.875617,False,,11625542.323996,0.124383,NORMAL,,,,,
L000213,CCC,159244,0.550000,0.619349,1.500000,56362.649412,521,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-25689.380126,0.000000,25080.930000,25080.930000,,,,43.333333,12184.628240,0.076515,-44178.021172,False,True,True,True,0.923485,True,"TIER1_SEVERE(score=3.80|AGE=17m,RECOVERY=7.7%)",56362.649412,0.076515,NORMAL,,,,,
L000214,B,223243,0.430000,0.531845,1.500000,90083.227291,94,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-39144.933647,0.000000,35160.772500,35160.772500,,,,43.333333,21398.429198,0.095853,-68684.798092,False,True,True,True,0.904147,False,,90083.227291,0.095853,NORMAL,,,,,
L000215,BBB,857480,0.440000,0.400000,1.500000,367816.373337,326,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-138054.280000,0.000000,135053.100000,135053.100000,,,,43.436773,102017.123549,0.118973,-265799.249789,False,True,True,True,0.881027,True,"TIER2_CAPITAL_PRESSURE(score=3.21|AGE=11m,RECOVERY=11.9%)",367816.373337,0.118973,NORMAL,,,,,
L000216,BB,18078650,0.460000,0.400000,1.500000,7502975.007349,226,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-3037213.200000,0.000000,2847387.375000,2847387.375000,,,,43.333333,2254177.690464,0.124687,-5248797.316885,False,True,True,True,0.875313,False,,7502975.007349,0.124687,NORMAL,,,,,
L000217,A,36905791,0.370000,0.400000,1.500000,17977415.264515,161,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-6938288.708000,0.000000,5812662.082500,5812662.082500,,,,43.900363,5005152.831738,0.135620,-12972262.432777,False,True,True,True,0.864380,False,,17977415.264515,0.135620,NORMAL,,,,,
L000218,BB,563910,0.510000,0.400000,1.000000,297422.393766,422,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-63721.830000,0.000000,59210.550000,59210.550000,,,,43.333333,111178.250619,0.197156,-186244.143147,False,True,True,True,0.802844,True,"TIER2_CAPITAL_PRESSURE(score=3.20|AGE=14m,RECOVERY=19.7%)",297422.393766,0.197156,NORMAL,,,,,
L000219,CCC,1541959,0.450000,0.500372,1.500000,641407.201930,145,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-236819.660788,0.000000,242858.542500,242858.542500,,,,43.333333,153202.578989,0.099356,-488204.622941,False,True,True,True,0.900644,False,,641407.201930,0.099356,NORMAL,,,,,
L000220,BB,7537632,0.460000,0.400000,1.500000,3794896.582427,241,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-1228634.016000,0.000000,1187177.040000,1187177.040000,,,,43.333333,1119239.636909,0.148487,-2675656.945518,False,True,True,True,0.851513,False,,3794896.582427,0.148487,NORMAL,,,,,
L000221,BBB,14305089,0.390000,0.400000,1.500000,7269154.998889,128,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-2589221.109000,0.000000,2253051.517500,2253051.517500,,,,45.969747,1936532.187302,0.135374,-5332622.811587,False,True,True,True,0.864626,False,,7269154.998889,0.135374,NORMAL,,,,,
L000222,AA,1950181,0.410000,0.400000,1.500000,667448.698279,344,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-329580.589000,0.000000,307153.507500,307153.507500,,,,46.719386,238449.278717,0.122270,-428999.419562,False,True,True,True,0.877730,True,"TIER2_CAPITAL_PRESSURE(score=3.24|AGE=11m,RECOVERY=12.2%)",667448.698279,0.122270,NORMAL,,,,,
L000223,CCC,232986,0.450000,0.523029,1.000000,134418.308004,179,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-27651.146580,0.000000,24463.530000,24463.530000,,,,43.333333,36486.629942,0.156604,-97931.678062,False,True,True,True,0.843396,False,,134418.308004,0.156604,NORMAL,,,,,
L000224,A,2120640,0.370000,0.400000,1.500000,1247561.479860,146,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-388077.120000,0.000000,334000.800000,334000.800000,,,,54.422179,346146.172459,0.163227,-901415.307401,False,True,True,True,0.836773,False,,1247561.479860,0.163227,NORMAL,,,,,
L000225,AA,402886,0.410000,0.400000,1.000000,205119.839437,260,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-53986.724000,0.000000,42303.030000,42303.030000,,,,51.865267,88366.605112,0.219334,-116753.234325,False,True,True,True,0.780666,False,,205119.839437,0.219334,NORMAL,,,,,
L000226,BBB,25043940,0.390000,0.400000,1.500000,11061350.702843,115,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-4658172.840000,0.000000,3944420.550000,3944420.550000,,,,46.442045,3414698.951165,0.136348,-7646651.751678,False,True,True,True,0.863652,False,,11061350.702843,0.136348,NORMAL,,,,,
L000227,AA,2944403,0.410000,0.400000,1.500000,1100528.705920,288,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-497604.107000,0.000000,463743.472500,463743.472500,,,,49.464968,364083.283057,0.123653,-736445.422863,False,True,True,True,0.876347,True,"TIER2_CAPITAL_PRESSURE(score=3.10|AGE=10m,RECOVERY=12.4%)",1100528.705920,0.123653,NORMAL,,,,,
L000228,BB,838230,0.410000,0.400000,1.500000,463337.026688,106,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-140822.640000,0.000000,132021.225000,132021.225000,,,,47.166144,126991.620907,0.151500,-336345.405781,False,True,True,True,0.848500,False,,463337.026688,0.151500,NORMAL,,,,,
L000229,BB,10368681,0.460000,0.400000,1.500000,3949686.697786,207,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-1741938.408000,0.000000,1633067.257500,1633067.257500,,,,43.333333,1300210.817725,0.125398,-2649475.880061,False,True,True,True,0.874602,False,,3949686.697786,0.125398,NORMAL,,,,,
L000230,BBB,7516372,0.390000,0.400000,1.500000,3771828.625281,157,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-1398045.192000,0.000000,1183828.590000,1183828.590000,,,,51.636225,1003820.240989,0.133551,-2768008.384292,False,True,True,True,0.866449,False,,3771828.625281,0.133551,NORMAL,,,,,
L000231,AA,6289762,0.410000,0.400000,1.500000,3142507.526417,313,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-1094418.588000,0.000000,990637.515000,990637.515000,,,,43.623862,973832.118906,0.154828,-2168675.407511,False,True,True,True,0.845172,True,"TIER2_CAPITAL_PRESSURE(score=3.07|AGE=10m,RECOVERY=15.5%)",3142507.526417,0.154828,NORMAL,,,,,
L000232,A,768704,0.370000,0.400000,1.000000,499432.868649,135,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-109924.672000,0.000000,80713.920000,80713.920000,,,,57.764928,176578.962095,0.229710,-322853.906555,False,True,True,True,0.770290,False,,499432.868649,0.229710,NORMAL,,,,,
L000233,BBB,1968172,0.440000,0.400000,1.500000,731912.609082,283,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-326716.552000,0.000000,309987.090000,309987.090000,,,,45.985703,236269.293589,0.120045,-495643.315493,False,True,True,True,0.879955,True,"TIER2_CAPITAL_PRESSURE(score=3.10|AGE=9m,RECOVERY=12.0%)",731912.609082,0.120045,NORMAL,,,,,
L000234,AA,382416,0.410000,0.400000,1.000000,217775.125036,252,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-51243.744000,0.000000,40153.680000,40153.680000,,,,43.333333,84044.937782,0.219774,-133730.187253,False,True,True,True,0.780226,False,,217775.125036,0.219774,NORMAL,,,,,
L000235,BB,1463397,0.410000,0.400000,1.500000,778811.575099,159,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-238533.711000,0.000000,230485.027500,230485.027500,,,,46.487147,215787.135505,0.147456,-563024.439594,False,True,True,True,0.852544,False,,778811.575099,0.147456,NORMAL,,,,,
L000236,BBB,3810616,0.390000,0.400000,1.500000,2153364.752754,100,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-689721.496000,0.000000,600172.020000,600172.020000,,,,54.039713,627197.238350,0.164592,-1526167.514404,False,True,True,True,0.835408,False,,2153364.752754,0.164592,NORMAL,,,,,
L000237,BBB,643338,0.390000,0.400000,1.500000,353258.251714,174,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-110010.798000,0.000000,101325.735000,101325.735000,,,,44.899863,96947.781694,0.150695,-256310.470019,False,True,True,True,0.849305,False,,353258.251714,0.150695,NORMAL,,,,,
L000238,BBB,7171125,0.390000,0.400000,1.500000,2856715.509250,172,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-1333829.250000,0.000000,1129452.187500,1129452.187500,,,,47.086672,951979.934982,0.132752,-1904735.574268,False,True,True,True,0.867248,False,,2856715.509250,0.132752,NORMAL,,,,,
L000239,BBB,19805139,0.390000,0.400000,1.500000,9139828.228220,169,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-3683755.854000,0.000000,3119309.392500,3119309.392500,,,,54.537296,2632207.011584,0.132905,-6507621.216635,False,True,True,True,0.867095,False,,9139828.228220,0.132905,NORMAL,,,,,
L000240,AAA,253295,0.350000,0.400000,1.500000,131236.509579,168,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-44073.330000,0.000000,39893.962500,39893.962500,,,,61.004555,39977.547754,0.157830,-91258.961825,False,True,True,True,0.842170,False,,131236.509579,0.157830,NORMAL,,,,,
L000241,A,74931,0.470000,0.400000,1.500000,31201.605399,578,VENDER,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,MACRO_NOT_APPLIED,REESTRUCTURAR,REESTRUCTURAR,NO_ASIGNADO,-11464.443000,14625.176251,11801.632500,11801.632500,240.000000,0.190000,0.000000,27.000000,10286.447492,0.137279,-20915.157907,False,True,True,True,0.862721,True,"TIER1_SEVERE(score=3.75|AGE=19m,RECOVERY=13.7%)",31201.605399,0.137279,NORMAL,,,,,
L000242,B,4971269,0.430000,0.464504,1.500000,2527122.976077,143,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-849432.565594,0.000000,782974.867500,782974.867500,,,,43.333333,667022.937523,0.134176,-1860100.038554,False,True,True,True,0.865824,False,,2527122.976077,0.134176,NORMAL,,,,,
L000243,AAA,443925,0.350000,0.400000,1.500000,205056.112485,149,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-79462.575000,0.000000,69918.187500,69918.187500,,,,51.518573,59057.113357,0.133034,-145998.999128,False,True,True,True,0.866966,False,,205056.112485,0.133034,NORMAL,,,,,
L000244,BB,2721738,0.460000,0.400000,1.500000,1099085.705001,341,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-430034.604000,0.000000,428673.735000,428673.735000,,,,43.333333,314053.010530,0.115387,-785032.694471,False,True,True,True,0.884613,True,"TIER2_CAPITAL_PRESSURE(score=3.25|AGE=11m,RECOVERY=11.5%)",1099085.705001,0.115387,NORMAL,,,,,
L000245,BB,1884531,0.410000,0.400000,1.500000,871990.529241,155,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-316601.208000,0.000000,296813.632500,296813.632500,,,,46.237366,220521.883835,0.117017,-651468.645406,False,True,True,True,0.882983,False,,871990.529241,0.117017,NORMAL,,,,,
L000246,BBB,1406952,0.390000,0.400000,1.500000,636363.214835,149,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-247623.552000,0.000000,221594.940000,221594.940000,,,,50.209706,179122.975814,0.127313,-457240.239022,False,True,True,True,0.872687,False,,636363.214835,0.127313,NORMAL,,,,,
L000247,BBB,1772800,0.390000,0.400000,1.500000,991976.309613,92,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-320876.800000,0.000000,279216.000000,279216.000000,,,,45.615443,293445.726931,0.165527,-698530.582682,False,True,True,True,0.834473,False,,991976.309613,0.165527,NORMAL,,,,,
L000248,B,2628295,0.430000,0.512697,1.500000,1342572.698882,156,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-476325.420987,0.000000,413956.462500,413956.462500,,,,45.440126,319073.181178,0.121399,-1023499.517704,False,True,True,True,0.878601,False,,1342572.698882,0.121399,NORMAL,,,,,
L000249,B,2735606,0.430000,0.413259,1.500000,1573807.028883,103,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-437288.219682,0.000000,430857.945000,430857.945000,,,,43.333333,411114.373693,0.150283,-1162692.655190,False,True,True,True,0.849717,False,,1573807.028883,0.150283,NORMAL,,,,,
L000250,BBB,2973347,0.440000,0.400000,1.500000,1151207.315776,232,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-493575.602000,0.000000,468302.152500,468302.152500,,,,47.934014,361508.099357,0.121583,-789699.216419,False,True,True,True,0.878417,False,,1151207.315776,0.121583,NORMAL,,,,,
L000251,BBB,31418603,0.390000,0.400000,1.500000,15111643.102074,162,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-5529674.128000,0.000000,4948429.972500,4948429.972500,,,,43.333333,3768597.054203,0.119948,-11343046.047871,False,True,True,True,0.880052,False,,15111643.102074,0.119948,NORMAL,,,,,
L000252,BBB,4452868,0.490000,0.400000,1.500000,1990270.671776,549,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-716911.748000,0.000000,701326.710000,701326.710000,,,,43.333333,634435.849753,0.142478,-1355834.822023,False,True,True,True,0.857522,True,"TIER1_SEVERE(score=3.67|AGE=18m,RECOVERY=14.2%)",1990270.671776,0.142478,NORMAL,,,,,
L000253,BB,4030024,0.460000,0.400000,1.500000,2109531.001664,277,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-656893.912000,0.000000,634728.780000,634728.780000,,,,45.609923,593095.384169,0.147169,-1516435.617495,False,True,True,True,0.852831,False,,2109531.001664,0.147169,NORMAL,,,,,
L000254,BB,13487326,0.410000,0.400000,1.500000,5835469.085010,94,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-2333307.398000,0.000000,2124253.845000,2124253.845000,,,,52.881304,1813365.718514,0.134450,-4022103.366496,False,True,True,True,0.865550,False,,5835469.085010,0.134450,NORMAL,,,,,
L000255,BBB,222041,0.390000,0.400000,1.500000,83185.699618,154,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-37969.011000,0.000000,34971.457500,34971.457500,,,,47.617312,28207.041259,0.127035,-54978.658358,False,True,True,True,0.872965,False,,83185.699618,0.127035,NORMAL,,,,,
L000256,BBB,273746,0.390000,0.400000,1.500000,159519.555374,140,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-46810.566000,0.000000,43114.995000,43114.995000,,,,49.860552,41848.276133,0.152873,-117671.279241,False,True,True,True,0.847127,False,,159519.555374,0.152873,NORMAL,,,,,
L000257,CCC,12930350,0.500000,0.559853,1.500000,4454761.070559,321,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-2145962.198990,0.000000,2036530.125000,2036530.125000,,,,43.333333,1056371.350007,0.081697,-3398389.720552,False,True,True,True,0.918303,True,"TIER2_CAPITAL_PRESSURE(score=3.31|AGE=11m,RECOVERY=8.2%)",4454761.070559,0.081697,NORMAL,,,,,
L000258,AA,23836209,0.410000,0.400000,1.500000,9250571.752443,335,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-4266681.411000,0.000000,3754202.917500,3754202.917500,,,,44.756848,3072980.826538,0.128921,-6177590.925906,False,True,True,True,0.871079,True,"TIER2_CAPITAL_PRESSURE(score=3.20|AGE=11m,RECOVERY=12.9%)",9250571.752443,0.128921,NORMAL,,,,,
L000259,BB,3823866,0.410000,0.400000,1.500000,2090185.457480,135,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-642409.488000,0.000000,602258.895000,602258.895000,,,,50.335028,569998.109525,0.149063,-1520187.347955,False,True,True,True,0.850937,False,,2090185.457480,0.149063,NORMAL,,,,,
L000260,B,23085157,0.430000,0.501386,1.500000,10310716.022657,91,VENDER,RC06_MICRO_SELL_VALUE_NEGATIVE,MACRO_NOT_APPLIED,VENDER,VENDER,NO_ASIGNADO,-4243007.930996,0.000000,3635912.227500,3635912.227500,,,,43.333333,2486259.945937,0.107700,-7824456.076720,False,True,True,True,0.892300,False,,10310716.022657,0.107700,NORMAL,,,,,
