loan_id,segment,EAD,RW,Accion_micro,Accion_macro,Accion_final,Macro_Selected,Convergencia_Caso,Reason_Code,Decision_Governance,Fire_Sale,Price_to_EAD,fire_sale_threshold,PTI_pre,PTI_post,DSCR_pre,DSCR_post,precio_optimo,pnl,p5,p50,p95,capital_release_cf,capital_release_realized,pnl_realized,restructure_ok,sell_ok,guardrail_reasons,override_applied,override_from,override_to,pti_limit,dscr_limit,pti_headroom,dscr_headroom,rwa_before,rwa_after,capital_release_net,audit_pti_check,audit_dscr_check,audit_price_book_ratio,audit_capital_release,macro_action_used,macro_conflict,macro_applied,Macro_Rationales,Macro_Assignment,Missing_Viability_Inputs,restruct_viable,constraint_blocked,constraint_reason,constraint_metrics_json,plazo_optimo,tasa_nueva,quita,case_status,next_step,next_step_reason,review_due_days,required_data_flags,override_reason,Rationale_CIB,Macro_Evidence,FireSale_Enabled,FireSale_Triggered,FireSale_Triggers,Explanation_micro,Explanation_macro,Explanation_final,Accion,Explanation,EVA_pre,EVA_post,ΔEVA,RORWA_pre,RORWA_post,RWA_pre,RWA_post,capital_liberado,rating,PD,LGD,rate,DPD,secured,decision_financial,decision_override,decision_ppo,decision_final,final_rationale,base_state,risk_extremo,fire_sale,fire_sale_source,Sell_Blocked,Sell_Blocked_Reason,Score_keep,Score_restruct,Score_sell,bank_profile,bank_strategy,price_ratio_ead,book_value,book_value_source,price_ratio_book,fire_sale_threshold_book,pnl_book,EVA_gain,RORWA_gain,ok,msg,cured,Macro_Steps_Sold,Macro_Steps_Restruct,override_level,pnl_ratio_book,recommended_action,recommended_sale_price,recommended_sale_recovery,valor_referencia,recovery_sale,score_mandate,sale_mandate_tier,sale_mandate,sale_mandate_reason,sale_insulting_flag,sale_loss_pct,sale_within_loss_cap,recovery_rate,sale_meets_recovery_min,sale_executable,sale_reason_code,acceptance_score,restruct_executable,restructure_reason_code,action_before_executability,final_action_executability,execution_status,run_id,macro_selected,macro_action
L000104,SME,502362,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.13659363234254504,0.1,,,1.05481283796422,2.600729673458522,68619.45033086561,-203446.736316283,40027.91295483277,70007.94636673613,96601.6201519435,79122.01500000001,34774.31578052319,0.0,True,,,False,NONE,NONE,0.425,1.1,,1.500729673458522,,,,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=282,495€, EVA_post=99,478€; DSCR=2.60, PTI=NA. PD=43.0%, LGD=43.6%, DPD=110.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=282,495€, EVA_post=99,478€; DSCR=2.60, PTI=NA. PD=43.0%, LGD=43.6%, DPD=110. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=282,495€, EVA_post=99,478€; DSCR=2.60, PTI=NA. PD=43.0%, LGD=43.6%, DPD=110. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-77750.5162548101,99478.0603743204,282495.1977632979,-0.003179933002907719,0.2177648054255346,753543.0,422359.0401854935,34774.31578052319,B,0.43,0.4361390674621469,0.095,110,True,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1416300010303703,-1000000000000.0,balanceado,Banco balanceado,0.136593632342545,272066.1866471486,provided,0.25221601837592694,0.2,-203446.736316283,282495.1977632979,0.2392025584064379,1.0,OK (mejora significativa),1.0,,,NONE,-0.747783981624073,REESTRUCTURAR,68619.45033086561,,272066.1866471486,0.13659363234254504,2.1976676320291597,NONE,False,,False,0.8634063676574549,True,0.13659363234254504,True,True,VOLUNTARY_SALE_ACCEPTABLE,26.999999999999996,True,RESTRUCT_EXECUTABLE_CLEAN_TERMS,REESTRUCTURAR,REESTRUCTURAR,NORMAL,pc10_final_clean_baseline_20260221_123550,False,NONE
L000105,SME,225781,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.14698062285793467,0.1,,,0.9731986083156001,2.601963863231734,33185.43200948735,-95386.73965819296,19358.12043727171,33856.93025920588,46718.04396714416,35560.50750000001,15628.92852413659,0.0,True,,,False,NONE,NONE,0.425,1.1,,1.501963863231734,,,,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=128,280€, EVA_post=44,572€; DSCR=2.60, PTI=NA. PD=41.0%, LGD=40.0%, DPD=167.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=128,280€, EVA_post=44,572€; DSCR=2.60, PTI=NA. PD=41.0%, LGD=40.0%, DPD=167. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=128,280€, EVA_post=44,572€; DSCR=2.60, PTI=NA. PD=41.0%, LGD=40.0%, DPD=167. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-36802.303,44571.66485417371,128279.9786916904,-0.008666666666666656,0.2174022593833539,338671.5,189824.5616748896,15628.92852413659,BB,0.41,0.4,0.075,167,True,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1441630486272697,-1000000000000.0,balanceado,Banco balanceado,0.1469806228579347,128572.1716676803,provided,0.2581074238619966,0.2,-95386.73965819296,128279.9786916904,0.2409856046567483,1.0,OK (mejora significativa),1.0,,,NONE,-0.7418925761380035,REESTRUCTURAR,33185.43200948735,,128572.1716676803,0.14698062285793467,2.2832825374644257,NONE,False,,False,0.8530193771420653,True,0.14698062285793467,True,True,VOLUNTARY_SALE_ACCEPTABLE,26.999999999999996,True,RESTRUCT_EXECUTABLE_CLEAN_TERMS,REESTRUCTURAR,REESTRUCTURAR,NORMAL,pc10_final_clean_baseline_20260221_123550,False,NONE
L000106,Corporate,7861066,1.5,REESTRUCTURAR,REESTRUCTURAR,VENDER,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.1519643637439285,0.1,,,1.041728158049226,1.185371538504369,1194601.893039029,-2776114.146210121,696849.3679223781,1218774.339552814,1681745.886154976,1238117.895,1238117.895,-2776114.146210121,,True,,False,NONE,NONE,,,,,11791599.0,0.0,544155.790954599,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=4,666,602€, EVA_post=1,560,316€; DSCR=1.19, PTI=NA. PD=44.0%, LGD=40.0%, DPD=259.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=4,666,602€, EVA_post=1,560,316€; DSCR=1.19, PTI=NA. PD=44.0%, LGD=40.0%, DPD=259. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=4,666,602€, EVA_post=1,560,316€; DSCR=1.19, PTI=NA. PD=44.0%, LGD=40.0%, DPD=259. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-1344242.286,1560315.617339545,4666602.048266774,-0.01399999999999999,0.2180418490185552,11791599.0,6609162.895670486,544155.790954599,BBB,0.4399999999999999,0.4,0.07300000000000001,259,True,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1471256882350858,-1000000000000.0,balanceado,Banco balanceado,0.1519643637439285,3970716.03924915,provided,0.300853015232216,0.2,-2776114.146210121,4666602.048266774,0.249757930566411,1.0,OK (mejora significativa),1.0,,,NONE,-0.6991469847677839,REESTRUCTURAR,1194601.893039029,,3970716.03924915,0.1519643637439285,2.450921064522846,NONE,False,,False,0.8480356362560715,True,0.1519643637439285,True,True,VOLUNTARY_SALE_ACCEPTABLE,9.414861540174758,False,RESTRUCT_BLOCKED_LOW_ACCEPTANCE(9<25),REESTRUCTURAR,VENDER,FALLBACK_SALE,pc10_final_clean_baseline_20260221_123550,False,NONE
L000107,Corporate,22556075,1.5,REESTRUCTURAR,REESTRUCTURAR,VENDER,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.15730385903990735,0.1,,,1.006973531272995,1.397575507001702,3548157.642293578,-8576258.501576561,2069753.467434405,3619953.653442218,4995052.789659033,3552581.8125,3552581.8125,-8576258.501576561,,True,,False,NONE,NONE,,,,,33834112.5,0.0,1561368.246044017,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=13,291,331€, EVA_post=4,477,544€; DSCR=1.40, PTI=NA. PD=41.0%, LGD=40.0%, DPD=130.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=13,291,331€, EVA_post=4,477,544€; DSCR=1.40, PTI=NA. PD=41.0%, LGD=40.0%, DPD=130. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=13,291,331€, EVA_post=4,477,544€; DSCR=1.40, PTI=NA. PD=41.0%, LGD=40.0%, DPD=130. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-3902200.975000001,4477544.119414859,13291331.23362759,-0.01533333333333334,0.2180541706973532,33834112.5,18963938.72815222,1561368.246044017,BB,0.41,0.4,0.065,130,True,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1477919038792993,-1000000000000.0,balanceado,Banco balanceado,0.1573038590399074,12124416.14387014,provided,0.29264564991753894,0.2,-8576258.501576561,13291331.23362759,0.2483041826374142,1.0,OK (mejora significativa),1.0,,,NONE,-0.7073543500824611,REESTRUCTURAR,3548157.642293578,,12124416.14387014,0.15730385903990735,2.185043778171277,NONE,False,,False,0.8426961409600926,True,0.15730385903990735,True,True,VOLUNTARY_SALE_ACCEPTABLE,17.903020280068077,False,RESTRUCT_BLOCKED_LOW_ACCEPTANCE(18<25),REESTRUCTURAR,VENDER,FALLBACK_SALE,pc10_final_clean_baseline_20260221_123550,False,NONE
L000108,Large Corporate,16901407,1.5,REESTRUCTURAR,REESTRUCTURAR,VENDER,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.1291755906120656,0.1,,,0.8996759908048295,1.155164423792307,2183249.2313999,-4697309.582067601,1273558.878303512,2227426.689664274,3073551.477486095,2661971.6025,2661971.6025,-4697309.582067601,,True,,False,NONE,NONE,,,,,25352110.5,0.0,1248328.417633532,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.15,0.05,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=8,239,185€, EVA_post=1,391,609€; DSCR=1.16, PTI=NA. PD=44.0%, LGD=40.0%, DPD=201.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=8,239,185€, EVA_post=1,391,609€; DSCR=1.16, PTI=NA. PD=44.0%, LGD=40.0%, DPD=201. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=8,239,185€, EVA_post=1,391,609€; DSCR=1.16, PTI=NA. PD=44.0%, LGD=40.0%, DPD=201. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-2974647.632,1391609.33568253,8239184.71373903,-0.01733333333333333,0.1516817050479637,25352110.5,13463268.42729969,1248328.417633532,BBB,0.4399999999999999,0.4,0.068,201,False,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1160178148008535,-1000000000000.0,balanceado,Banco balanceado,0.1291755906120656,6880558.813467501,provided,0.31730696453412593,0.22,-4697309.582067601,8239184.71373903,0.1867311199291528,1.0,OK (mejora significativa),1.0,,,NONE,-0.6826930354658741,REESTRUCTURAR,2183249.2313999,,6880558.813467501,0.1291755906120656,2.394353029984487,NONE,False,,False,0.8708244093879344,True,0.1291755906120656,True,True,VOLUNTARY_SALE_ACCEPTABLE,11.206576951692288,False,RESTRUCT_BLOCKED_LOW_ACCEPTANCE(11<25),REESTRUCTURAR,VENDER,FALLBACK_SALE,pc10_final_clean_baseline_20260221_123550,False,NONE
L000109,Mortgage,211611,1.0,MANTENER,MANTENER,MANTENER,False,MACRO_NOT_APPLIED,RC05_KEEP_ACCEPTABLE_ECONOMICS,Micro-led,True,0.23302539875642453,0.1,0.2811488667564156,0.2811488667564156,,,49310.73765624575,-88506.72585568116,28764.5252931291,50308.52710852808,69419.05138430012,22219.155,0.0,0.0,,,,False,NONE,NONE,,,,,,,,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,False,False,,,,,,NORMAL,,,,,,"[BALANCEADO] KEEP: economics acceptable and alternatives not compelling. EVA_pre=-30,260€, ΔEVA=0€. PD=37.0%, LGD=40.0%, DPD=109.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_ABS,Micro=MANTENER. Evidence: [?],"Macro=MANTENER. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] KEEP: economics acceptable and alternatives not compelling. EVA_pre=-30,260€, ΔEVA=0€. PD=37.0%, LGD=40.0%, DPD=109. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",MANTENER,"[BALANCEADO] KEEP: economics acceptable and alternatives not compelling. EVA_pre=-30,260€, ΔEVA=0€. PD=37.0%, LGD=40.0%, DPD=109. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-30260.373,-30260.373,0.0,-0.043,,211611.0,,0.0,A,0.37,0.4,0.03700000000000001,109,True,MANTENER,,,MANTENER,Financial=MANTENER | Override=None | PPO=not_used | Final=MANTENER,MALO,False,False,SIM,False,,0.0,,-0.7008664520504991,balanceado,Banco balanceado,0.2330253987564245,137817.4635119269,provided,0.35779745468888513,0.2,-88506.72585568116,,,,,,,,NONE,-0.6422025453111149,MANTENER,49310.73765624575,,137817.4635119269,0.23302539875642453,1.954630630350185,NONE,False,,False,0.7669746012435754,True,0.23302539875642453,True,True,VOLUNTARY_SALE_ACCEPTABLE,53.66100331987099,False,RESTRUCT_NOT_VIABLE_MISSING_DATA_OR_GATES,MANTENER,MANTENER,NORMAL,pc10_final_clean_baseline_20260221_123550,False,NONE
L000110,Corporate,8885180,1.5,REESTRUCTURAR,REESTRUCTURAR,VENDER,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.13302689093306147,0.1,,,1.036518683602854,1.21719714701627,1181967.870780619,-3210909.213614356,689479.5399684869,1205884.671267828,1663959.864650674,1399415.85,1399415.85,-3210909.213614356,,True,,False,NONE,NONE,,,,,13327770.0,0.0,615046.6298939589,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=5,235,505€, EVA_post=1,763,621€; DSCR=1.22, PTI=NA. PD=41.0%, LGD=40.0%, DPD=110.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=5,235,505€, EVA_post=1,763,621€; DSCR=1.22, PTI=NA. PD=41.0%, LGD=40.0%, DPD=110. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=5,235,505€, EVA_post=1,763,621€; DSCR=1.22, PTI=NA. PD=41.0%, LGD=40.0%, DPD=110. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-1537136.14,1763621.008317826,5235505.411586599,-0.01533333333333333,0.2180440289640233,13327770.0,7470183.048628964,615046.6298939589,BB,0.41,0.4,0.065,110,False,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1477867879038612,-1000000000000.0,balanceado,Banco balanceado,0.1330268909330615,4392877.084394975,provided,0.2690646353341821,0.22,-3210909.213614356,5235505.411586599,0.2482940409040843,1.0,OK (mejora significativa),1.0,,,NONE,-0.7309353646658179,REESTRUCTURAR,1181967.870780619,,4392877.084394975,0.13302689093306147,2.206584485552869,NONE,False,,False,0.8669731090669386,True,0.13302689093306147,True,True,VOLUNTARY_SALE_ACCEPTABLE,10.687885880650793,False,RESTRUCT_BLOCKED_LOW_ACCEPTANCE(11<25),REESTRUCTURAR,VENDER,FALLBACK_SALE,pc10_final_clean_baseline_20260221_123550,False,NONE
L000111,Large Corporate,20303829,1.5,REESTRUCTURAR,REESTRUCTURAR,VENDER,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.11897683527936749,0.1,,,0.7146400720068369,1.304129993128739,2415685.318473445,-4279598.522931933,1409146.257917901,2464566.058153492,3400772.148663387,3197853.0675,3197853.0675,-4279598.522931933,,True,,False,NONE,NONE,,,,,30455743.5,0.0,1405464.109944112,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=12,184,341€, EVA_post=4,030,432€; DSCR=1.30, PTI=NA. PD=49.0%, LGD=40.0%, DPD=562.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=12,184,341€, EVA_post=4,030,432€; DSCR=1.30, PTI=NA. PD=49.0%, LGD=40.0%, DPD=562. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=12,184,341€, EVA_post=4,030,432€; DSCR=1.30, PTI=NA. PD=49.0%, LGD=40.0%, DPD=562. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-3370435.614,4030432.026806741,12184340.82803656,-0.01066666666666665,0.2180534395256986,30455743.5,17070371.02434179,1405464.109944112,BBB,0.49,0.4,0.08800000000000001,562,False,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1454815350413399,-1000000000000.0,balanceado,Banco balanceado,0.1189768352793675,6695283.841405379,provided,0.36080401902219855,0.2,-4279598.522931933,12184340.82803656,0.2519183179390234,1.0,OK (mejora significativa),1.0,,,NONE,-0.6391959809778014,REESTRUCTURAR,2415685.318473445,,6695283.841405379,0.11897683527936749,3.1265383358999177,TIER2_CAPITAL_PRESSURE,True,"TIER2_CAPITAL_PRESSURE(score=3.13|AGE=19m,RECOVERY=11.9%)",False,0.8810231647206326,True,0.11897683527936749,True,True,CAPITAL_MANDATE_EXECUTABLE,14.165199725149552,False,RESTRUCT_BLOCKED_LOW_ACCEPTANCE(14<25),REESTRUCTURAR,VENDER,MANDATE_EXECUTED,pc10_final_clean_baseline_20260221_123550,False,NONE
L000112,Corporate,3888048,1.5,REESTRUCTURAR,REESTRUCTURAR,REESTRUCTURAR,False,MACRO_NOT_APPLIED,RC03_MICRO_RESTRUCT_VALUE_UPLIFT,Micro-led,True,0.16018434807658488,0.1,,,1.02969309191022,2.795888244765688,622804.4341704696,-1572351.604387484,363301.6813550008,635406.7136087139,876776.4400412223,612367.56,269137.0145867554,0.0,True,,,False,NONE,NONE,0.425,1.1,,1.6958882447656878,,,,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=2,333,413€, EVA_post=771,599€; DSCR=2.80, PTI=NA. PD=39.0%, LGD=40.0%, DPD=150.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=2,333,413€, EVA_post=771,599€; DSCR=2.80, PTI=NA. PD=39.0%, LGD=40.0%, DPD=150. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",REESTRUCTURAR,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=2,333,413€, EVA_post=771,599€; DSCR=2.80, PTI=NA. PD=39.0%, LGD=40.0%, DPD=150. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-703736.688,771598.757835869,2333413.49229087,-0.02066666666666665,0.2180225225514557,5832072.0,3268862.337268997,269137.0145867554,BBB,0.39,0.4,0.05300000000000001,150,True,REESTRUCTURAR,,,REESTRUCTURAR,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1504159390405675,-1000000000000.0,balanceado,Banco balanceado,0.1601843480765849,2195156.038557954,provided,0.2837176142519707,0.2,-1572351.604387484,2333413.49229087,0.2519213096767691,1.0,OK (mejora significativa),1.0,,,NONE,-0.7162823857480292,REESTRUCTURAR,622804.4341704696,,2195156.038557954,0.16018434807658488,2.216994268465106,NONE,False,,False,0.8398156519234151,True,0.16018434807658488,True,True,VOLUNTARY_SALE_ACCEPTABLE,26.999999999999996,True,RESTRUCT_EXECUTABLE_CLEAN_TERMS,REESTRUCTURAR,REESTRUCTURAR,NORMAL,pc10_final_clean_baseline_20260221_123550,False,NONE
L000113,MidCap,477493,1.5,REESTRUCTURAR,REESTRUCTURAR,MANTENER,False,MACRO_NOT_APPLIED,RC_GUARDRAIL_BLOCK,Micro-led; BLOCK: PNL_TOO_NEGATIVE_PRUDENCIAL (Loss > 40% EAD),True,0.15445315439375065,0.1,,,1.082616229990538,1.534339652009612,73750.30005093518,-213506.2740742871,43020.90116719816,75242.61744449093,103824.7674276062,75205.1475,0.0,0.0,,False,PNL_TOO_NEGATIVE_PRUDENCIAL (Loss > 40% EAD),True,VENDER,MANTENER,,,,,716239.5,0.0,33052.84309917818,,,,,,False,False,"Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",NO_ASIGNADO,False,True,False,,,240.0,0.19,0.0,NORMAL,,,,,,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=281,573€, EVA_post=94,541€; DSCR=1.53, PTI=NA. PD=39.0%, LGD=40.0%, DPD=120.","Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).",True,True,PNL_ABS,Micro=REESTRUCTURAR. Evidence: [?],"Macro=REESTRUCTURAR. Evidence: Macro not applied (n_steps=5, top_k=5) => macro_action defaults to micro action (no portfolio steering).","[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=281,573€, EVA_post=94,541€; DSCR=1.53, PTI=NA. PD=39.0%, LGD=40.0%, DPD=120. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",MANTENER,"[BALANCEADO] RESTRUCT supported by value uplift. ΔEVA=281,573€, EVA_post=94,541€; DSCR=1.53, PTI=NA. PD=39.0%, LGD=40.0%, DPD=120. | Governance=Micro-led | Convergencia=MACRO_NOT_APPLIED",-84038.76800000001,94541.10826957968,281573.3789520615,-0.01733333333333334,0.2177493912777913,716239.5,401450.518103065,33052.84309917818,BBB,0.39,0.4,0.058,120,True,REESTRUCTURAR,,,MANTENER,Financial=REESTRUCTURAR | Override=None | PPO=not_used | Final=REESTRUCTURAR,MALO,False,False,SIM,False,,0.0,0.1486281585604482,-1000000000000.0,balanceado,Banco balanceado,0.1544531543937507,287256.5741252223,provided,0.25674016434793795,0.2,-213506.2740742871,281573.3789520615,0.2483148450697714,1.0,OK (mejora significativa),1.0,,,NONE,-0.7432598356520621,REESTRUCTURAR,73750.30005093518,,287256.5741252223,0.15445315439375065,2.172594683343908,NONE,False,,False,0.8455468456062494,True,0.15445315439375065,True,True,VOLUNTARY_SALE_ACCEPTABLE,23.373586080384474,False,RESTRUCT_BLOCKED_LOW_ACCEPTANCE(23<25),REESTRUCTURAR,VENDER,FALLBACK_SALE,pc10_final_clean_baseline_20260221_123550,False,NONE
